period,train_start,train_end,test_start,test_end,candidate,selected,profile,donchian,donchian_exit,volume_mult,sl_atr_mult,selector_mode,profile_universe,train_score,train_trades,train_win_rate,train_return_pct,train_cagr_pct,train_max_dd_pct,train_max_dd_peak_pct,train_final_equity,test_trades,test_win_rate,test_return_pct,test_cagr_pct,test_max_dd_pct,test_max_dd_peak_pct,test_final_equity
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.2|SL1.5,False,conservative,30,10,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",56.4736783439868,140,84.28571428571429,152.26793887260047,96.4985287278111,2.696263876156982,2.696263876156982,2522.6793887260046,29,79.3103448275862,16.582733829092923,95.82040753116505,2.2949829042134007,2.2949829042134007,1165.8273382909292
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.2|SL1.5,False,balanced,30,10,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",73.38703132775669,140,84.28571428571429,296.80620282660703,173.50311074256567,4.044395821123071,4.044395821123071,3968.0620282660702,29,79.3103448275862,25.65441975254496,171.8933766694202,3.441134317262643,3.441134317262643,1256.5441975254496
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.2|SL1.5,False,growth_70_compound,30,10,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",96.48787862399722,140,84.28571428571429,520.3135645922825,278.97122278640956,5.392527766310295,5.392527766310295,6203.135645922826,29,79.3103448275862,35.275797184068935,275.615967929715,4.586393567888999,4.586393567888999,1352.7579718406894
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.2|SL2.0,False,conservative,30,10,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",54.98008916209868,139,86.33093525179856,114.92665865590193,74.81226887314565,2.0903323440793597,2.0903323440793597,2149.2665865590193,29,82.75862068965517,14.742136526431752,82.63602377725574,1.6006254656245098,1.6006254656245098,1147.4213652643175
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.2|SL2.0,False,balanced,30,10,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",68.12797361245481,139,87.05035971223022,213.36922479460833,130.20838100333285,3.1318886131614114,3.1318886131614114,3133.692247946083,29,82.75862068965517,22.796940055113126,145.83371632253795,2.3962429639072647,2.3962429639072647,1227.9694005511312
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.2|SL2.0,False,growth_70_compound,30,10,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",85.18028932723155,139,87.05035971223022,355.29818211061917,202.38205827007678,4.171131430954564,4.171131430954564,4552.981821106192,29,82.75862068965517,31.339280836599208,230.04145770247067,3.1887303048190567,3.1887303048190567,1313.392808365992
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.2|SL2.5,False,conservative,30,10,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",45.70884554208359,135,85.18518518518519,76.4730316624218,51.38233265252288,1.6730466664710226,1.6730466664710226,1764.730316624218,28,82.14285714285714,12.772139682014016,69.2949385951986,1.237285906214883,1.237285906214883,1127.7213968201402
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.2|SL2.5,False,balanced,30,10,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",54.42519876379078,137,86.13138686131386,136.45686282955575,87.42991318571404,2.507236830163693,2.507236830163693,2364.5686282955576,29,82.75862068965517,19.748177197753808,120.2002621127269,1.8554956951351405,1.8554956951351405,1197.481771977538
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.2|SL2.5,False,growth_70_compound,30,10,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",63.95515237417314,137,86.13138686131386,213.60509866315311,130.33486144061163,3.3399200960924107,3.3399200960924107,3136.050986631531,29,82.75862068965517,27.059192643361822,185.4609326914316,2.473417053001485,2.473417053001485,1270.5919264336183
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.5|SL1.5,False,conservative,30,10,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",29.563683970592336,98,84.6938775510204,79.71149337746411,53.40530299223827,2.696263884323582,2.696263884323582,1797.114933774641,22,90.9090909090909,18.145979876484716,107.5845346581838,1.4130133657795243,1.4130133657795243,1181.4597987648472
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.5|SL1.5,False,balanced,30,10,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",34.45527217189216,98,84.6938775510204,139.35075882567602,89.10169008382032,4.044395822226453,4.044395822226453,2393.5075882567603,22,90.9090909090909,28.2417952478625,197.28267488849852,2.119476640685332,2.119476640685332,1282.417952478625
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.5|SL1.5,False,growth_70_compound,30,10,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",40.326502965994266,98,84.6938775510204,217.4617867761797,132.3992718939368,5.392527761694501,5.392527761694501,3174.6178677617972,22,90.9090909090909,39.077273315571844,324.09388823182155,2.8259109905164363,2.8259109905164363,1390.7727331557185
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.5|SL2.0,False,conservative,30,10,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",32.27206396209522,97,87.62886597938144,63.51861512298158,43.18715371740085,1.968222893880808,1.968222893880808,1635.1861512298158,22,90.9090909090909,13.36163881186094,73.20546331795484,1.0597708742648597,1.0597708742648597,1133.6163881186094
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.5|SL2.0,False,balanced,30,10,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",36.70390370393597,97,88.65979381443299,108.36219580643092,70.89832873877664,2.9523343533295785,2.9523343533295785,2083.621958064309,22,90.9090909090909,20.60303020893009,127.16896675831251,1.5896319082079224,1.5896319082079224,1206.030302089301
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.5|SL2.0,False,growth_70_compound,30,10,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",41.89173337223277,97,88.65979381443299,164.9045385896367,103.63632995318977,3.9364458167524976,3.9364458167524976,2649.045385896367,22,90.9090909090909,28.2417952478625,197.28267488849852,2.119476640685332,2.119476640685332,1282.417952478625
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL1.5|SL2.5,False,conservative,30,10,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",31.682817589167684,97,87.62886597938144,49.88707758122191,34.37171501385203,1.5745783164903313,1.5745783164903313,1498.870775812219,21,90.47619047619048,10.789137433084921,56.63818898554646,0.8478218864778312,0.8478218864778312,1107.8913743308492
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL1.5|SL2.5,False,balanced,30,10,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",35.16624203061463,97,88.65979381443299,83.0580039531513,55.48545449496351,2.3618674944238736,2.3618674944238736,1830.580039531513,22,90.9090909090909,16.714485256776175,96.7915491366114,1.2717172409344717,1.2717172409344717,1167.1448525677617
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL1.5|SL2.5,False,growth_70_compound,30,10,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",39.12779073449727,97,88.65979381443299,123.2195425628753,79.71094010740798,3.149156654383709,3.149156654383709,2232.195425628753,22,90.9090909090909,22.79544393474298,145.82059777945614,1.69560213489099,1.69560213489099,1227.9544393474298
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL2.0|SL1.5,False,conservative,30,10,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",39.68753935694331,59,83.05084745762711,44.837043652805804,31.051545108258782,1.1297511606741018,1.1297511606741018,1448.370436528058,11,100.0,8.77165558960121,44.52365499376847,1.4130133768816178,1.4130133768816178,1087.716555896012
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL2.0|SL1.5,False,balanced,30,10,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",43.622551713599655,59,84.7457627118644,73.8472446017217,49.73471577096045,1.6928685210017016,1.6928685210017016,1738.472446017217,11,100.0,13.369469265238127,73.25787247656304,2.119476644894351,2.119476644894351,1133.6946926523813
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL2.0|SL1.5,False,growth_70_compound,30,10,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",48.03524585356626,59,84.7457627118644,108.31059176855402,70.8674300565904,2.2548149768762507,2.2548149768762507,2083.10591768554,11,100.0,18.11317691481281,107.33221015393384,2.8259109594949043,2.8259109594949043,1181.1317691481281
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL2.0|SL2.0,False,conservative,30,10,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",24.20639655353009,59,86.4406779661017,33.8393616865432,23.71040121355268,1.3979512238308889,1.3979512238308889,1338.393616865432,11,100.0,6.526380744362973,31.905350868876848,1.059770898197272,1.059770898197272,1065.2638074436297
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL2.0|SL2.0,False,balanced,30,10,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",26.040242062160612,59,88.13559322033898,54.604482392554786,37.44600437745225,2.0969268358646027,2.0969268358646027,1546.044823925548,11,100.0,9.907620771384677,51.252232203934,1.5896318563870495,1.5896318563870495,1099.0762077138468
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL2.0|SL2.0,False,growth_70_compound,30,10,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",28.046869603224277,59,88.13559322033898,78.41631137888425,52.597432376122846,2.7959024478749486,2.7959024478749486,1784.1631137888426,11,100.0,13.369469265238127,73.25787247656304,2.119476644894351,2.119476644894351,1133.6946926523813
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX10|VOL2.0|SL2.5,False,conservative,30,10,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",24.128023141108866,59,86.4406779661017,26.983839580558584,19.051911230731598,1.118360978964084,1.118360978964084,1269.8383958055858,11,100.0,5.5027960175006,26.44340600478281,0.8478219192404485,0.8478219192404485,1055.027960175006
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX10|VOL2.0|SL2.5,False,balanced,30,10,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",25.60530461181779,59,86.4406779661017,42.95396030223647,29.80553743366712,1.6775414685913026,1.6775414685913026,1429.5396030223646,11,100.0,8.33601329390076,42.00547271786101,1.2717172305293054,1.2717172305293054,1083.3601329390076
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX10|VOL2.0|SL2.5,False,growth_70_compound,30,10,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",27.1956833934689,59,88.13559322033898,60.82918221101548,41.46413330137237,2.236721958074557,2.236721958074557,1608.2918221101547,11,100.0,11.224852675552938,59.35439857029703,1.695602103614548,1.695602103614548,1112.2485267555294
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.2|SL1.5,False,conservative,30,15,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",56.4736783439868,140,84.28571428571429,152.26793887260047,96.4985287278111,2.696263876156982,2.696263876156982,2522.6793887260046,29,79.3103448275862,16.582733829092923,95.82040753116505,2.2949829042134007,2.2949829042134007,1165.8273382909292
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.2|SL1.5,False,balanced,30,15,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",73.38703132775669,140,84.28571428571429,296.80620282660703,173.50311074256567,4.044395821123071,4.044395821123071,3968.0620282660702,29,79.3103448275862,25.65441975254496,171.8933766694202,3.441134317262643,3.441134317262643,1256.5441975254496
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.2|SL1.5,False,growth_70_compound,30,15,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",96.48787862399722,140,84.28571428571429,520.3135645922825,278.97122278640956,5.392527766310295,5.392527766310295,6203.135645922826,29,79.3103448275862,35.275797184068935,275.615967929715,4.586393567888999,4.586393567888999,1352.7579718406894
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.2|SL2.0,False,conservative,30,15,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",54.98008916209868,139,86.33093525179856,114.92665865590193,74.81226887314565,2.0903323440793597,2.0903323440793597,2149.2665865590193,29,82.75862068965517,14.742136526431752,82.63602377725574,1.6006254656245098,1.6006254656245098,1147.4213652643175
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.2|SL2.0,False,balanced,30,15,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",68.12797361245481,139,87.05035971223022,213.36922479460833,130.20838100333285,3.1318886131614114,3.1318886131614114,3133.692247946083,29,82.75862068965517,22.796940055113126,145.83371632253795,2.3962429639072647,2.3962429639072647,1227.9694005511312
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.2|SL2.0,False,growth_70_compound,30,15,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",85.18028932723155,139,87.05035971223022,355.29818211061917,202.38205827007678,4.171131430954564,4.171131430954564,4552.981821106192,29,82.75862068965517,31.339280836599208,230.04145770247067,3.1887303048190567,3.1887303048190567,1313.392808365992
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.2|SL2.5,False,conservative,30,15,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",45.70884554208359,135,85.18518518518519,76.4730316624218,51.38233265252288,1.6730466664710226,1.6730466664710226,1764.730316624218,28,82.14285714285714,12.772139682014016,69.2949385951986,1.237285906214883,1.237285906214883,1127.7213968201402
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.2|SL2.5,False,balanced,30,15,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",54.42519876379078,137,86.13138686131386,136.45686282955575,87.42991318571404,2.507236830163693,2.507236830163693,2364.5686282955576,29,82.75862068965517,19.748177197753808,120.2002621127269,1.8554956951351405,1.8554956951351405,1197.481771977538
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.2|SL2.5,False,growth_70_compound,30,15,1.2,2.5,risk_capped,"conservative,balanced,growth_70_compound",63.95515237417314,137,86.13138686131386,213.60509866315311,130.33486144061163,3.3399200960924107,3.3399200960924107,3136.050986631531,29,82.75862068965517,27.059192643361822,185.4609326914316,2.473417053001485,2.473417053001485,1270.5919264336183
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.5|SL1.5,False,conservative,30,15,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",29.563683970592336,98,84.6938775510204,79.71149337746411,53.40530299223827,2.696263884323582,2.696263884323582,1797.114933774641,22,90.9090909090909,18.145979876484716,107.5845346581838,1.4130133657795243,1.4130133657795243,1181.4597987648472
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.5|SL1.5,False,balanced,30,15,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",34.45527217189216,98,84.6938775510204,139.35075882567602,89.10169008382032,4.044395822226453,4.044395822226453,2393.5075882567603,22,90.9090909090909,28.2417952478625,197.28267488849852,2.119476640685332,2.119476640685332,1282.417952478625
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.5|SL1.5,False,growth_70_compound,30,15,1.5,1.5,risk_capped,"conservative,balanced,growth_70_compound",40.326502965994266,98,84.6938775510204,217.4617867761797,132.3992718939368,5.392527761694501,5.392527761694501,3174.6178677617972,22,90.9090909090909,39.077273315571844,324.09388823182155,2.8259109905164363,2.8259109905164363,1390.7727331557185
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.5|SL2.0,False,conservative,30,15,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",32.27206396209522,97,87.62886597938144,63.51861512298158,43.18715371740085,1.968222893880808,1.968222893880808,1635.1861512298158,22,90.9090909090909,13.36163881186094,73.20546331795484,1.0597708742648597,1.0597708742648597,1133.6163881186094
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.5|SL2.0,False,balanced,30,15,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",36.70390370393597,97,88.65979381443299,108.36219580643092,70.89832873877664,2.9523343533295785,2.9523343533295785,2083.621958064309,22,90.9090909090909,20.60303020893009,127.16896675831251,1.5896319082079224,1.5896319082079224,1206.030302089301
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.5|SL2.0,False,growth_70_compound,30,15,1.5,2.0,risk_capped,"conservative,balanced,growth_70_compound",41.89173337223277,97,88.65979381443299,164.9045385896367,103.63632995318977,3.9364458167524976,3.9364458167524976,2649.045385896367,22,90.9090909090909,28.2417952478625,197.28267488849852,2.119476640685332,2.119476640685332,1282.417952478625
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL1.5|SL2.5,False,conservative,30,15,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",31.682817589167684,97,87.62886597938144,49.88707758122191,34.37171501385203,1.5745783164903313,1.5745783164903313,1498.870775812219,21,90.47619047619048,10.789137433084921,56.63818898554646,0.8478218864778312,0.8478218864778312,1107.8913743308492
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL1.5|SL2.5,False,balanced,30,15,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",35.16624203061463,97,88.65979381443299,83.0580039531513,55.48545449496351,2.3618674944238736,2.3618674944238736,1830.580039531513,22,90.9090909090909,16.714485256776175,96.7915491366114,1.2717172409344717,1.2717172409344717,1167.1448525677617
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL1.5|SL2.5,False,growth_70_compound,30,15,1.5,2.5,risk_capped,"conservative,balanced,growth_70_compound",39.12779073449727,97,88.65979381443299,123.2195425628753,79.71094010740798,3.149156654383709,3.149156654383709,2232.195425628753,22,90.9090909090909,22.79544393474298,145.82059777945614,1.69560213489099,1.69560213489099,1227.9544393474298
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL2.0|SL1.5,False,conservative,30,15,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",39.68753935694331,59,83.05084745762711,44.837043652805804,31.051545108258782,1.1297511606741018,1.1297511606741018,1448.370436528058,11,100.0,8.77165558960121,44.52365499376847,1.4130133768816178,1.4130133768816178,1087.716555896012
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL2.0|SL1.5,False,balanced,30,15,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",43.622551713599655,59,84.7457627118644,73.8472446017217,49.73471577096045,1.6928685210017016,1.6928685210017016,1738.472446017217,11,100.0,13.369469265238127,73.25787247656304,2.119476644894351,2.119476644894351,1133.6946926523813
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL2.0|SL1.5,False,growth_70_compound,30,15,2.0,1.5,risk_capped,"conservative,balanced,growth_70_compound",48.03524585356626,59,84.7457627118644,108.31059176855402,70.8674300565904,2.2548149768762507,2.2548149768762507,2083.10591768554,11,100.0,18.11317691481281,107.33221015393384,2.8259109594949043,2.8259109594949043,1181.1317691481281
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL2.0|SL2.0,False,conservative,30,15,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",24.20639655353009,59,86.4406779661017,33.8393616865432,23.71040121355268,1.3979512238308889,1.3979512238308889,1338.393616865432,11,100.0,6.526380744362973,31.905350868876848,1.059770898197272,1.059770898197272,1065.2638074436297
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL2.0|SL2.0,False,balanced,30,15,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",26.040242062160612,59,88.13559322033898,54.604482392554786,37.44600437745225,2.0969268358646027,2.0969268358646027,1546.044823925548,11,100.0,9.907620771384677,51.252232203934,1.5896318563870495,1.5896318563870495,1099.0762077138468
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL2.0|SL2.0,False,growth_70_compound,30,15,2.0,2.0,risk_capped,"conservative,balanced,growth_70_compound",28.046869603224277,59,88.13559322033898,78.41631137888425,52.597432376122846,2.7959024478749486,2.7959024478749486,1784.1631137888426,11,100.0,13.369469265238127,73.25787247656304,2.119476644894351,2.119476644894351,1133.6946926523813
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,conservative|D30|DX15|VOL2.0|SL2.5,False,conservative,30,15,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",24.128023141108866,59,86.4406779661017,26.983839580558584,19.051911230731598,1.118360978964084,1.118360978964084,1269.8383958055858,11,100.0,5.5027960175006,26.44340600478281,0.8478219192404485,0.8478219192404485,1055.027960175006
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,balanced|D30|DX15|VOL2.0|SL2.5,False,balanced,30,15,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",25.60530461181779,59,86.4406779661017,42.95396030223647,29.80553743366712,1.6775414685913026,1.6775414685913026,1429.5396030223646,11,100.0,8.33601329390076,42.00547271786101,1.2717172305293054,1.2717172305293054,1083.3601329390076
2,2023-08-06 04:00:00,2024-12-18 00:00:00,2024-12-18 04:00:00,2025-03-11 08:00:00,growth_70_compound|D30|DX15|VOL2.0|SL2.5,False,growth_70_compound,30,15,2.0,2.5,risk_capped,"conservative,balanced,growth_70_compound",27.1956833934689,59,88.13559322033898,60.82918221101548,41.46413330137237,2.236721958074557,2.236721958074557,1608.2918221101547,11,100.0,11.224852675552938,59.35439857029703,1.695602103614548,1.695602103614548,1112.2485267555294
3,2023-10-28 12:00:00,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-06-02 16:00:00,conservative|D15|DX8|VOL1.2|SL1.5,False,conservative,15,8,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",53.67132390253139,198,80.8080808080808,144.71205293953005,92.18452431228464,2.6962638969430146,2.6962638969430146,2447.1205293953008,27,81.48148148148148,9.90163983006064,51.21618449248959,2.3234364590243146,2.3234364590243146,1099.0163983006064
3,2023-10-28 12:00:00,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-06-02 16:00:00,balanced|D15|DX8|VOL1.2|SL1.5,False,balanced,15,8,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",69.31160781753847,198,80.8080808080808,280.32357731852653,165.16235778214826,4.044395825537234,4.044395825537234,3803.235773185265,27,81.48148148148148,15.151050149007325,85.50405823833593,3.4768285431968993,3.4768285431968993,1151.5105014900732
3,2023-10-28 12:00:00,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-06-02 16:00:00,growth_70_compound|D15|DX8|VOL1.2|SL1.5,True,growth_70_compound,15,8,1.2,1.5,risk_capped,"conservative,balanced,growth_70_compound",90.60259629792192,198,80.8080808080808,488.57701690392463,264.71733738561534,5.3925277736784984,5.3925277736784984,5885.770169039247,27,81.48148148148148,20.60745987237444,127.2055146712674,4.624702912880722,4.624702912880722,1206.0745987237444
3,2023-10-28 12:00:00,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-06-02 16:00:00,conservative|D15|DX8|VOL1.2|SL2.0,False,conservative,15,8,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",52.6178966063987,197,82.23350253807106,109.98889114777867,71.87128095948343,2.090332343965328,2.090332343965328,2099.8889114777867,27,81.48148148148148,7.352689321720095,36.44594295241359,1.744663561832946,1.744663561832946,1073.526893217201
3,2023-10-28 12:00:00,2025-03-11 08:00:00,2025-03-11 12:00:00,2025-06-02 16:00:00,balanced|D15|DX8|VOL1.2|SL2.0,False,balanced,15,8,1.2,2.0,risk_capped,"conservative,balanced,growth_70_compound",64.87857028768606,197,82.74111675126903,203.1924558795527,124.72657109563356,3.1318886186694934,3.1318886186694934,3031.9245587955274,27,81.48148148148148,11.194914276309191,59.16661078487171,2.612303112659068,2.612303112659068,1111.949142763092
