total_pnl,max_dd,ending
1623.15,65.34999999999991,2623.15
1677.66,29.11999999999989,2677.66
1724.58,77.74000000000001,2724.58
2035.28,65.34999999999991,3035.2799999999997
1832.78,65.34999999999991,2832.7799999999997
2335.02,4.240000000000009,3335.02
1783.87,77.74000000000001,2783.87
2004.6299999999999,77.73999999999978,3004.63
1877.05,72.01999999999998,2877.05
1674.26,77.73999999999978,2674.26
1959.75,65.34999999999991,2959.75
1929.94,78.6099999999999,2929.94
1752.8,65.34999999999991,2752.8
2071.11,77.73999999999978,3071.11
1947.44,77.74000000000001,2947.44
1599.23,77.74000000000001,2599.23
1509.04,84.95999999999981,2509.04
1749.62,77.73999999999978,2749.62
1564.74,77.74000000000001,2564.74
2003.6299999999999,65.34999999999991,3003.63
2094.2599999999998,6.669999999999845,3094.2599999999998
1554.54,77.73999999999978,2554.54
1741.32,77.74000000000001,2741.3199999999997
1291.26,65.34999999999991,2291.26
1565.15,107.91999999999916,2565.15
1513.86,82.91000000000008,2513.8599999999997
2046.91,65.34999999999991,3046.91
2008.5,65.34999999999991,3008.5
1746.7,77.74000000000001,2746.7
1983.85,65.34999999999991,2983.85
2068.56,77.74000000000001,3068.56
2095.7,69.84999999999991,3095.7
1881.8899999999999,29.22999999999979,2881.89
1998.34,77.74000000000001,2998.34
1604.28,82.90999999999894,2604.2799999999997
1703.01,65.34999999999991,2703.01
1744.22,77.73999999999978,2744.2200000000003
1835.25,77.74000000000001,2835.25
2015.5,6.669999999999845,3015.5
1631.77,77.73999999999978,2631.77
2055.28,77.74000000000001,3055.28
2125.4,77.74000000000001,3125.4
1577.38,100.89999999999986,2577.38
1973.43,77.74000000000001,2973.4300000000003
1820.05,78.57999999999993,2820.05
1540.96,77.74000000000001,2540.96
1636.67,29.11999999999989,2636.67
1715.75,77.74000000000001,2715.75
1929.35,77.74000000000001,2929.35
2379.2,29.11999999999989,3379.2
1885.15,77.73999999999978,2885.15
1587.85,77.74000000000001,2587.85
