total_pnl,max_dd,ending_balance
76.02999999999999,83.97000000000037,1076.03
76.02999999999999,67.37999999999988,1076.03
76.02999999999999,116.76999999999998,1076.03
76.02999999999999,121.62,1076.03
76.02999999999999,75.26999999999998,1076.03
76.02999999999999,75.10000000000036,1076.03
76.02999999999999,109.59000000000015,1076.03
76.02999999999999,52.69999999999993,1076.03
76.02999999999999,141.6400000000001,1076.03
76.02999999999999,92.11999999999978,1076.03
76.02999999999999,59.22000000000003,1076.03
76.02999999999999,87.21000000000026,1076.03
76.02999999999999,88.31999999999982,1076.03
76.02999999999999,106.02000000000044,1076.03
76.02999999999999,89.69000000000005,1076.03
76.02999999999999,86.13999999999987,1076.03
76.02999999999999,81.94000000000005,1076.03
76.02999999999999,112.38,1076.03
76.02999999999999,90.82000000000039,1076.03
76.02999999999999,97.37000000000035,1076.03
76.02999999999999,103.54000000000008,1076.03
76.02999999999999,77.36999999999989,1076.03
76.02999999999999,135.2500000000001,1076.03
76.02999999999999,122.57000000000062,1076.03
76.02999999999999,115.31000000000006,1076.03
76.02999999999999,75.03000000000043,1076.03
76.02999999999999,139.50999999999988,1076.03
76.02999999999999,158.07000000000016,1076.03
76.02999999999999,71.12,1076.03
76.02999999999999,90.79000000000019,1076.03
76.02999999999999,103.68999999999971,1076.03
76.02999999999999,87.51999999999998,1076.03
76.02999999999999,80.73000000000013,1076.03
76.02999999999999,99.63999999999999,1076.03
76.02999999999999,113.41000000000088,1076.03
76.02999999999999,161.02000000000044,1076.03
76.02999999999999,103.34000000000015,1076.03
76.02999999999999,89.32000000000005,1076.03
76.02999999999999,122.63000000000011,1076.03
76.02999999999999,96.70000000000005,1076.03
76.02999999999999,164.37,1076.03
76.02999999999999,76.60000000000014,1076.03
76.02999999999999,152.8699999999999,1076.03
76.02999999999999,68.0300000000002,1076.03
76.02999999999999,151.05999999999995,1076.03
76.02999999999999,62.87000000000023,1076.03
76.02999999999999,103.12999999999977,1076.03
76.02999999999999,73.50000000000045,1076.03
76.02999999999999,103.76999999999975,1076.03
76.02999999999999,106.58000000000038,1076.03
76.02999999999999,101.57000000000039,1076.03
76.02999999999999,72.8599999999999,1076.03
76.02999999999999,75.46000000000004,1076.03
76.02999999999999,160.6300000000001,1076.03
76.02999999999999,81.91999999999985,1076.03
76.02999999999999,95.84000000000003,1076.03
76.02999999999999,98.95000000000005,1076.03
76.02999999999999,94.02999999999975,1076.03
76.02999999999999,98.02000000000044,1076.03
76.02999999999999,121.56999999999994,1076.03
76.02999999999999,104.54000000000087,1076.03
76.02999999999999,131.73000000000036,1076.03
76.02999999999999,98.09000000000003,1076.03
76.02999999999999,71.09999999999991,1076.03
76.02999999999999,148.11000000000058,1076.03
76.02999999999999,181.92999999999984,1076.03
76.02999999999999,80.51000000000022,1076.03
76.02999999999999,177.55000000000007,1076.03
76.02999999999999,75.08000000000015,1076.03
76.02999999999999,86.47000000000003,1076.03
76.02999999999999,109.38999999999999,1076.03
76.02999999999999,123.07000000000016,1076.03
76.02999999999999,90.10000000000014,1076.03
76.02999999999999,58.049999999999955,1076.03
76.02999999999999,172.02000000000044,1076.03
76.02999999999999,129.73999999999967,1076.03
76.02999999999999,87.12000000000012,1076.03
76.02999999999999,74.26999999999998,1076.03
76.02999999999999,60.81000000000006,1076.03
76.02999999999999,69.09000000000003,1076.03
76.02999999999999,106.41999999999996,1076.03
76.02999999999999,72.73000000000025,1076.03
76.02999999999999,95.87000000000012,1076.03
76.02999999999999,85.04999999999995,1076.03
76.02999999999999,94.19999999999982,1076.03
76.02999999999999,150.25999999999988,1076.03
76.02999999999999,98.86999999999966,1076.03
76.02999999999999,120.62,1076.03
76.02999999999999,100.96000000000015,1076.03
76.02999999999999,67.77999999999986,1076.03
76.02999999999999,142.5699999999997,1076.03
76.02999999999999,78.47000000000048,1076.03
